tx_id,date,store_id,product_id,quantity,gross_sales,discount,net_sales,customers
4558,2024-08-15,5,102,83,415.0,0.0,415.0,133
4559,2024-08-15,5,201,17,425.0,8.5,416.5,133
4560,2024-08-15,5,202,18,900.0,0.0,900.0,133
4561,2024-08-16,1,101,47,141.0,0.0,141.0,89
4562,2024-08-16,1,102,45,225.0,0.0,225.0,89
4563,2024-08-16,1,201,9,225.0,4.5,220.5,89
4564,2024-08-16,1,202,9,450.0,0.0,450.0,89
4565,2024-08-16,2,101,38,114.0,5.7,108.3,77
4566,2024-08-16,2,102,52,260.0,0.0,260.0,77
4567,2024-08-16,2,201,7,175.0,0.0,175.0,77
4568,2024-08-16,2,202,5,250.0,5.0,245.0,77
4569,2024-08-16,3,101,90,270.0,0.0,270.0,141
4570,2024-08-16,3,102,86,430.0,0.0,430.0,141
4571,2024-08-16,3,201,16,400.0,0.0,400.0,141
4572,2024-08-16,3,202,16,800.0,0.0,800.0,141
4573,2024-08-16,4,101,55,165.0,8.25,156.75,92
4574,2024-08-16,4,102,66,330.0,6.6,323.4,92
4575,2024-08-16,4,201,8,200.0,0.0,200.0,92
4576,2024-08-16,4,202,13,650.0,0.0,650.0,92
4577,2024-08-16,5,101,112,336.0,6.72,329.28,146
4578,2024-08-16,5,102,111,555.0,0.0,555.0,146
4579,2024-08-16,5,201,18,450.0,0.0,450.0,146
4580,2024-08-16,5,202,22,1100.0,0.0,1100.0,146
4581,2024-08-17,1,101,33,99.0,1.98,97.02,80
4582,2024-08-17,1,102,54,270.0,0.0,270.0,80
4583,2024-08-17,1,201,15,375.0,0.0,375.0,80
4584,2024-08-17,1,202,9,450.0,9.0,441.0,80
4585,2024-08-17,2,101,77,231.0,4.62,226.38,129
4586,2024-08-17,2,102,80,400.0,8.0,392.0,129
4587,2024-08-17,2,201,18,450.0,0.0,450.0,129
4588,2024-08-17,2,202,11,550.0,0.0,550.0,129
4589,2024-08-17,3,101,107,321.0,0.0,321.0,159
4590,2024-08-17,3,102,113,565.0,0.0,565.0,159
4591,2024-08-17,3,201,17,425.0,8.5,416.5,159
4592,2024-08-17,3,202,30,1500.0,30.0,1470.0,159
4593,2024-08-17,4,101,68,204.0,0.0,204.0,99
4594,2024-08-17,4,102,65,325.0,0.0,325.0,99
4595,2024-08-17,4,201,19,475.0,9.5,465.5,99
4596,2024-08-17,4,202,5,250.0,0.0,250.0,99
4597,2024-08-17,5,101,110,330.0,16.5,313.5,171
4598,2024-08-17,5,102,101,505.0,0.0,505.0,171
4599,2024-08-17,5,201,23,575.0,0.0,575.0,171
4600,2024-08-17,5,202,24,1200.0,24.0,1176.0,171
4601,2024-08-18,1,101,69,207.0,0.0,207.0,104
4602,2024-08-18,1,102,61,305.0,6.1,298.9,104
4603,2024-08-18,1,201,21,525.0,10.5,514.5,104
4604,2024-08-18,1,202,15,750.0,0.0,750.0,104
4605,2024-08-18,2,101,71,213.0,0.0,213.0,104
4606,2024-08-18,2,102,61,305.0,0.0,305.0,104
4607,2024-08-18,2,201,14,350.0,0.0,350.0,104
4608,2024-08-18,2,202,9,450.0,0.0,450.0,104
4609,2024-08-18,3,101,112,336.0,0.0,336.0,180
4610,2024-08-18,3,102,134,670.0,0.0,670.0,180
4611,2024-08-18,3,201,35,875.0,0.0,875.0,180
4612,2024-08-18,3,202,23,1150.0,0.0,1150.0,180
4613,2024-08-18,4,101,50,150.0,0.0,150.0,91
4614,2024-08-18,4,102,67,335.0,0.0,335.0,91
4615,2024-08-18,4,201,16,400.0,8.0,392.0,91
4616,2024-08-18,4,202,10,500.0,0.0,500.0,91
4617,2024-08-18,5,101,154,462.0,0.0,462.0,199
4618,2024-08-18,5,102,144,720.0,0.0,720.0,199
4619,2024-08-18,5,201,21,525.0,0.0,525.0,199
4620,2024-08-18,5,202,26,1300.0,0.0,1300.0,199
4621,2024-08-19,1,101,37,111.0,0.0,111.0,70
4622,2024-08-19,1,102,36,180.0,3.6,176.4,70
4623,2024-08-19,1,201,6,150.0,3.0,147.0,70
4624,2024-08-19,1,202,9,450.0,0.0,450.0,70
4625,2024-08-19,2,101,34,102.0,2.04,99.96,75
4626,2024-08-19,2,102,50,250.0,5.0,245.0,75
4627,2024-08-19,2,201,12,300.0,15.0,285.0,75
4628,2024-08-19,2,202,4,200.0,0.0,200.0,75
4629,2024-08-19,3,101,103,309.0,0.0,309.0,141
4630,2024-08-19,3,102,95,475.0,9.5,465.5,141
4631,2024-08-19,3,201,25,625.0,0.0,625.0,141
4632,2024-08-19,3,202,25,1250.0,0.0,1250.0,141
4633,2024-08-19,4,101,55,165.0,0.0,165.0,88
4634,2024-08-19,4,102,68,340.0,17.0,323.0,88
4635,2024-08-19,4,201,5,125.0,0.0,125.0,88
4636,2024-08-19,4,202,8,400.0,0.0,400.0,88
4637,2024-08-19,5,101,96,288.0,0.0,288.0,131
4638,2024-08-19,5,102,93,465.0,9.3,455.7,131
4639,2024-08-19,5,201,28,700.0,0.0,700.0,131
4640,2024-08-19,5,202,15,750.0,0.0,750.0,131
4641,2024-08-20,1,101,72,216.0,0.0,216.0,98
4642,2024-08-20,1,102,67,335.0,0.0,335.0,98
4643,2024-08-20,1,201,9,225.0,0.0,225.0,98
4644,2024-08-20,1,202,15,750.0,0.0,750.0,98
4645,2024-08-20,2,101,49,147.0,0.0,147.0,79
4646,2024-08-20,2,102,58,290.0,0.0,290.0,79
4647,2024-08-20,2,201,7,175.0,0.0,175.0,79
4648,2024-08-20,2,202,8,400.0,0.0,400.0,79
4649,2024-08-20,3,101,101,303.0,0.0,303.0,145
4650,2024-08-20,3,102,93,465.0,0.0,465.0,145
4651,2024-08-20,3,201,26,650.0,32.5,617.5,145
4652,2024-08-20,3,202,18,900.0,0.0,900.0,145
4653,2024-08-20,4,101,46,138.0,2.76,135.24,91
4654,2024-08-20,4,102,58,290.0,14.5,275.5,91
4655,2024-08-20,4,201,10,250.0,5.0,245.0,91
4656,2024-08-20,4,202,13,650.0,0.0,650.0,91
4657,2024-08-20,5,101,96,288.0,0.0,288.0,130
4658,2024-08-20,5,102,87,435.0,0.0,435.0,130
4659,2024-08-20,5,201,22,550.0,27.5,522.5,130
4660,2024-08-20,5,202,20,1000.0,50.0,950.0,130
4661,2024-08-21,1,101,37,111.0,0.0,111.0,59
4662,2024-08-21,1,102,33,165.0,0.0,165.0,59
4663,2024-08-21,1,201,14,350.0,0.0,350.0,59
4664,2024-08-21,1,202,5,250.0,5.0,245.0,59
4665,2024-08-21,2,101,55,165.0,0.0,165.0,89
4666,2024-08-21,2,102,37,185.0,0.0,185.0,89
4667,2024-08-21,2,201,7,175.0,0.0,175.0,89
4668,2024-08-21,2,202,7,350.0,0.0,350.0,89
4669,2024-08-21,3,101,101,303.0,0.0,303.0,135
4670,2024-08-21,3,102,84,420.0,8.4,411.6,135
4671,2024-08-21,3,201,12,300.0,15.0,285.0,135
4672,2024-08-21,3,202,14,700.0,0.0,700.0,135
4673,2024-08-21,4,101,70,210.0,4.2,205.8,100
4674,2024-08-21,4,102,49,245.0,0.0,245.0,100
4675,2024-08-21,4,201,11,275.0,0.0,275.0,100
4676,2024-08-21,4,202,7,350.0,7.0,343.0,100
4677,2024-08-21,5,101,114,342.0,0.0,342.0,146
4678,2024-08-21,5,102,121,605.0,0.0,605.0,146
4679,2024-08-21,5,201,23,575.0,0.0,575.0,146
4680,2024-08-21,5,202,20,1000.0,50.0,950.0,146
4681,2024-08-22,1,101,74,222.0,0.0,222.0,112
4682,2024-08-22,1,102,71,355.0,7.1,347.9,112
4683,2024-08-22,1,201,9,225.0,0.0,225.0,112
4684,2024-08-22,1,202,20,1000.0,0.0,1000.0,112
4685,2024-08-22,2,101,42,126.0,0.0,126.0,62
4686,2024-08-22,2,102,31,155.0,0.0,155.0,62
4687,2024-08-22,2,201,13,325.0,0.0,325.0,62
4688,2024-08-22,2,202,8,400.0,0.0,400.0,62
4689,2024-08-22,3,101,86,258.0,5.16,252.84,136
4690,2024-08-22,3,102,100,500.0,0.0,500.0,136
4691,2024-08-22,3,201,19,475.0,0.0,475.0,136
4692,2024-08-22,3,202,22,1100.0,22.0,1078.0,136
4693,2024-08-22,4,101,49,147.0,0.0,147.0,82
4694,2024-08-22,4,102,54,270.0,0.0,270.0,82
4695,2024-08-22,4,201,11,275.0,0.0,275.0,82
4696,2024-08-22,4,202,3,150.0,0.0,150.0,82
4697,2024-08-22,5,101,110,330.0,0.0,330.0,154
4698,2024-08-22,5,102,96,480.0,0.0,480.0,154
4699,2024-08-22,5,201,27,675.0,0.0,675.0,154
4700,2024-08-22,5,202,19,950.0,47.5,902.5,154
4701,2024-08-23,1,101,51,153.0,0.0,153.0,89
4702,2024-08-23,1,102,58,290.0,0.0,290.0,89
4703,2024-08-23,1,201,7,175.0,3.5,171.5,89
4704,2024-08-23,1,202,8,400.0,8.0,392.0,89
4705,2024-08-23,2,101,63,189.0,0.0,189.0,93
4706,2024-08-23,2,102,59,295.0,5.9,289.1,93
4707,2024-08-23,2,201,10,250.0,12.5,237.5,93
4708,2024-08-23,2,202,9,450.0,0.0,450.0,93
4709,2024-08-23,3,101,97,291.0,5.82,285.18,111
4710,2024-08-23,3,102,86,430.0,0.0,430.0,111
4711,2024-08-23,3,201,13,325.0,0.0,325.0,111
4712,2024-08-23,3,202,16,800.0,40.0,760.0,111
4713,2024-08-23,4,101,49,147.0,0.0,147.0,95
4714,2024-08-23,4,102,55,275.0,0.0,275.0,95
4715,2024-08-23,4,201,14,350.0,0.0,350.0,95
4716,2024-08-23,4,202,14,700.0,35.0,665.0,95
4717,2024-08-23,5,101,76,228.0,11.4,216.6,116
4718,2024-08-23,5,102,75,375.0,7.5,367.5,116
4719,2024-08-23,5,201,17,425.0,8.5,416.5,116
4720,2024-08-23,5,202,23,1150.0,57.5,1092.5,116
4721,2024-08-24,1,101,48,144.0,0.0,144.0,118
4722,2024-08-24,1,102,63,315.0,6.3,308.7,118
4723,2024-08-24,1,201,14,350.0,0.0,350.0,118
4724,2024-08-24,1,202,10,500.0,0.0,500.0,118
4725,2024-08-24,2,101,62,186.0,0.0,186.0,80
4726,2024-08-24,2,102,44,220.0,0.0,220.0,80
4727,2024-08-24,2,201,8,200.0,4.0,196.0,80
4728,2024-08-24,2,202,9,450.0,9.0,441.0,80
4729,2024-08-24,3,101,94,282.0,5.64,276.36,137
4730,2024-08-24,3,102,79,395.0,0.0,395.0,137
4731,2024-08-24,3,201,21,525.0,0.0,525.0,137
4732,2024-08-24,3,202,26,1300.0,0.0,1300.0,137
4733,2024-08-24,4,101,64,192.0,3.84,188.16,93
4734,2024-08-24,4,102,54,270.0,0.0,270.0,93
4735,2024-08-24,4,201,11,275.0,0.0,275.0,93
4736,2024-08-24,4,202,11,550.0,11.0,539.0,93
4737,2024-08-24,5,101,94,282.0,0.0,282.0,125
4738,2024-08-24,5,102,87,435.0,0.0,435.0,125
4739,2024-08-24,5,201,28,700.0,0.0,700.0,125
4740,2024-08-24,5,202,14,700.0,14.0,686.0,125
4741,2024-08-25,1,101,65,195.0,0.0,195.0,122
4742,2024-08-25,1,102,68,340.0,0.0,340.0,122
4743,2024-08-25,1,201,17,425.0,0.0,425.0,122
4744,2024-08-25,1,202,29,1450.0,0.0,1450.0,122
4745,2024-08-25,2,101,92,276.0,0.0,276.0,140
4746,2024-08-25,2,102,86,430.0,0.0,430.0,140
4747,2024-08-25,2,201,13,325.0,16.25,308.75,140
4748,2024-08-25,2,202,19,950.0,47.5,902.5,140
4749,2024-08-25,3,101,109,327.0,0.0,327.0,162
4750,2024-08-25,3,102,101,505.0,0.0,505.0,162
4751,2024-08-25,3,201,20,500.0,0.0,500.0,162
4752,2024-08-25,3,202,28,1400.0,70.0,1330.0,162
4753,2024-08-25,4,101,59,177.0,3.54,173.46,106
4754,2024-08-25,4,102,54,270.0,5.4,264.6,106
4755,2024-08-25,4,201,14,350.0,17.5,332.5,106
4756,2024-08-25,4,202,8,400.0,0.0,400.0,106
4757,2024-08-25,5,101,112,336.0,0.0,336.0,176
4758,2024-08-25,5,102,135,675.0,0.0,675.0,176
4759,2024-08-25,5,201,24,600.0,0.0,600.0,176
4760,2024-08-25,5,202,25,1250.0,0.0,1250.0,176
4761,2024-08-26,1,101,54,162.0,3.24,158.76,93
4762,2024-08-26,1,102,54,270.0,0.0,270.0,93
4763,2024-08-26,1,201,12,300.0,15.0,285.0,93
4764,2024-08-26,1,202,7,350.0,0.0,350.0,93
4765,2024-08-26,2,101,54,162.0,0.0,162.0,100
4766,2024-08-26,2,102,71,355.0,0.0,355.0,100
4767,2024-08-26,2,201,9,225.0,4.5,220.5,100
4768,2024-08-26,2,202,11,550.0,0.0,550.0,100
4769,2024-08-26,3,101,94,282.0,5.64,276.36,149
4770,2024-08-26,3,102,77,385.0,0.0,385.0,149
4771,2024-08-26,3,201,21,525.0,0.0,525.0,149
4772,2024-08-26,3,202,22,1100.0,0.0,1100.0,149
4773,2024-08-26,4,101,46,138.0,2.76,135.24,106
4774,2024-08-26,4,102,69,345.0,0.0,345.0,106
4775,2024-08-26,4,201,13,325.0,0.0,325.0,106
4776,2024-08-26,4,202,12,600.0,0.0,600.0,106
4777,2024-08-26,5,101,79,237.0,4.74,232.26,96
4778,2024-08-26,5,102,74,370.0,0.0,370.0,96
4779,2024-08-26,5,201,17,425.0,0.0,425.0,96
4780,2024-08-26,5,202,14,700.0,0.0,700.0,96
4781,2024-08-27,1,101,59,177.0,0.0,177.0,91
4782,2024-08-27,1,102,51,255.0,0.0,255.0,91
4783,2024-08-27,1,201,10,250.0,0.0,250.0,91
4784,2024-08-27,1,202,14,700.0,14.0,686.0,91
4785,2024-08-27,2,101,60,180.0,0.0,180.0,113
4786,2024-08-27,2,102,54,270.0,0.0,270.0,113
4787,2024-08-27,2,201,9,225.0,0.0,225.0,113
4788,2024-08-27,2,202,14,700.0,0.0,700.0,113
4789,2024-08-27,3,101,64,192.0,9.6,182.4,118
4790,2024-08-27,3,102,77,385.0,0.0,385.0,118
4791,2024-08-27,3,201,17,425.0,0.0,425.0,118
4792,2024-08-27,3,202,10,500.0,0.0,500.0,118
4793,2024-08-27,4,101,63,189.0,0.0,189.0,92
4794,2024-08-27,4,102,49,245.0,0.0,245.0,92
4795,2024-08-27,4,201,8,200.0,0.0,200.0,92
4796,2024-08-27,4,202,9,450.0,0.0,450.0,92
4797,2024-08-27,5,101,78,234.0,0.0,234.0,110
4798,2024-08-27,5,102,65,325.0,0.0,325.0,110
4799,2024-08-27,5,201,19,475.0,0.0,475.0,110
4800,2024-08-27,5,202,19,950.0,47.5,902.5,110
4801,2024-08-28,1,101,49,147.0,0.0,147.0,77
4802,2024-08-28,1,102,38,190.0,0.0,190.0,77
4803,2024-08-28,1,201,9,225.0,0.0,225.0,77
4804,2024-08-28,1,202,9,450.0,0.0,450.0,77
4805,2024-08-28,2,101,44,132.0,0.0,132.0,82
4806,2024-08-28,2,102,38,190.0,0.0,190.0,82
4807,2024-08-28,2,201,5,125.0,0.0,125.0,82
4808,2024-08-28,2,202,11,550.0,0.0,550.0,82
4809,2024-08-28,3,101,108,324.0,6.48,317.52,153
4810,2024-08-28,3,102,109,545.0,0.0,545.0,153
4811,2024-08-28,3,201,17,425.0,0.0,425.0,153
4812,2024-08-28,3,202,22,1100.0,0.0,1100.0,153
4813,2024-08-28,4,101,29,87.0,0.0,87.0,84
4814,2024-08-28,4,102,58,290.0,5.8,284.2,84
4815,2024-08-28,4,201,8,200.0,0.0,200.0,84
4816,2024-08-28,4,202,14,700.0,0.0,700.0,84
4817,2024-08-28,5,101,84,252.0,0.0,252.0,156
4818,2024-08-28,5,102,114,570.0,0.0,570.0,156
4819,2024-08-28,5,201,20,500.0,0.0,500.0,156
4820,2024-08-28,5,202,19,950.0,0.0,950.0,156
4821,2024-08-29,1,101,57,171.0,0.0,171.0,96
4822,2024-08-29,1,102,49,245.0,0.0,245.0,96
4823,2024-08-29,1,201,12,300.0,6.0,294.0,96
4824,2024-08-29,1,202,8,400.0,0.0,400.0,96
4825,2024-08-29,2,101,69,207.0,0.0,207.0,105
4826,2024-08-29,2,102,77,385.0,7.7,377.3,105
4827,2024-08-29,2,201,15,375.0,0.0,375.0,105
4828,2024-08-29,2,202,12,600.0,12.0,588.0,105
4829,2024-08-29,3,101,90,270.0,0.0,270.0,139
4830,2024-08-29,3,102,99,495.0,9.9,485.1,139
4831,2024-08-29,3,201,26,650.0,0.0,650.0,139
4832,2024-08-29,3,202,25,1250.0,0.0,1250.0,139
4833,2024-08-29,4,101,47,141.0,7.05,133.95,90
4834,2024-08-29,4,102,49,245.0,0.0,245.0,90
4835,2024-08-29,4,201,15,375.0,0.0,375.0,90
4836,2024-08-29,4,202,18,900.0,18.0,882.0,90
4837,2024-08-29,5,101,81,243.0,0.0,243.0,134
4838,2024-08-29,5,102,92,460.0,0.0,460.0,134
4839,2024-08-29,5,201,15,375.0,0.0,375.0,134
4840,2024-08-29,5,202,23,1150.0,23.0,1127.0,134
4841,2024-08-30,1,101,59,177.0,3.54,173.46,97
4842,2024-08-30,1,102,71,355.0,0.0,355.0,97
4843,2024-08-30,1,201,8,200.0,0.0,200.0,97
4844,2024-08-30,1,202,8,400.0,0.0,400.0,97
4845,2024-08-30,2,101,42,126.0,0.0,126.0,66
4846,2024-08-30,2,102,57,285.0,5.7,279.3,66
4847,2024-08-30,2,201,7,175.0,0.0,175.0,66
4848,2024-08-30,2,202,10,500.0,10.0,490.0,66
4849,2024-08-30,3,101,117,351.0,0.0,351.0,156
4850,2024-08-30,3,102,127,635.0,31.75,603.25,156
4851,2024-08-30,3,201,16,400.0,0.0,400.0,156
4852,2024-08-30,3,202,23,1150.0,0.0,1150.0,156
4853,2024-08-30,4,101,50,150.0,0.0,150.0,92
4854,2024-08-30,4,102,51,255.0,0.0,255.0,92
4855,2024-08-30,4,201,10,250.0,0.0,250.0,92
4856,2024-08-30,4,202,12,600.0,0.0,600.0,92
4857,2024-08-30,5,101,70,210.0,4.2,205.8,98
4858,2024-08-30,5,102,73,365.0,0.0,365.0,98
4859,2024-08-30,5,201,17,425.0,0.0,425.0,98
4860,2024-08-30,5,202,12,600.0,0.0,600.0,98
4861,2024-08-31,1,101,72,216.0,0.0,216.0,135
4862,2024-08-31,1,102,90,450.0,0.0,450.0,135
4863,2024-08-31,1,201,26,650.0,0.0,650.0,135
4864,2024-08-31,1,202,14,700.0,0.0,700.0,135
4865,2024-08-31,2,101,60,180.0,0.0,180.0,108
4866,2024-08-31,2,102,63,315.0,6.3,308.7,108
4867,2024-08-31,2,201,7,175.0,0.0,175.0,108
4868,2024-08-31,2,202,18,900.0,0.0,900.0,108
4869,2024-08-31,3,101,106,318.0,15.9,302.1,155
4870,2024-08-31,3,102,116,580.0,29.0,551.0,155
4871,2024-08-31,3,201,16,400.0,0.0,400.0,155
4872,2024-08-31,3,202,16,800.0,16.0,784.0,155
4873,2024-08-31,4,101,61,183.0,9.15,173.85,115
4874,2024-08-31,4,102,62,310.0,0.0,310.0,115
4875,2024-08-31,4,201,16,400.0,8.0,392.0,115
4876,2024-08-31,4,202,18,900.0,0.0,900.0,115
4877,2024-08-31,5,101,131,393.0,0.0,393.0,189
4878,2024-08-31,5,102,115,575.0,0.0,575.0,189
4879,2024-08-31,5,201,15,375.0,0.0,375.0,189
4880,2024-08-31,5,202,18,900.0,0.0,900.0,189
4881,2024-09-01,1,101,93,279.0,0.0,279.0,145
4882,2024-09-01,1,102,85,425.0,0.0,425.0,145
4883,2024-09-01,1,201,14,350.0,7.0,343.0,145
4884,2024-09-01,1,202,16,800.0,16.0,784.0,145
4885,2024-09-01,2,101,70,210.0,0.0,210.0,106
4886,2024-09-01,2,102,68,340.0,6.8,333.2,106
4887,2024-09-01,2,201,15,375.0,0.0,375.0,106
4888,2024-09-01,2,202,12,600.0,30.0,570.0,106
4889,2024-09-01,3,101,85,255.0,0.0,255.0,133
4890,2024-09-01,3,102,88,440.0,0.0,440.0,133
4891,2024-09-01,3,201,16,400.0,20.0,380.0,133
4892,2024-09-01,3,202,23,1150.0,23.0,1127.0,133
4893,2024-09-01,4,101,73,219.0,10.95,208.05,114
4894,2024-09-01,4,102,73,365.0,0.0,365.0,114
4895,2024-09-01,4,201,17,425.0,0.0,425.0,114
4896,2024-09-01,4,202,23,1150.0,0.0,1150.0,114
4897,2024-09-01,5,101,123,369.0,0.0,369.0,179
4898,2024-09-01,5,102,117,585.0,11.7,573.3,179
4899,2024-09-01,5,201,23,575.0,0.0,575.0,179
4900,2024-09-01,5,202,32,1600.0,32.0,1568.0,179
4901,2024-09-02,1,101,62,186.0,0.0,186.0,95
4902,2024-09-02,1,102,52,260.0,0.0,260.0,95
4903,2024-09-02,1,201,3,75.0,0.0,75.0,95
4904,2024-09-02,1,202,7,350.0,7.0,343.0,95
4905,2024-09-02,2,101,39,117.0,0.0,117.0,80
4906,2024-09-02,2,102,56,280.0,0.0,280.0,80
4907,2024-09-02,2,201,8,200.0,0.0,200.0,80
4908,2024-09-02,2,202,13,650.0,0.0,650.0,80
4909,2024-09-02,3,101,87,261.0,0.0,261.0,131
4910,2024-09-02,3,102,81,405.0,0.0,405.0,131
4911,2024-09-02,3,201,18,450.0,0.0,450.0,131
4912,2024-09-02,3,202,14,700.0,0.0,700.0,131
4913,2024-09-02,4,101,37,111.0,0.0,111.0,88
4914,2024-09-02,4,102,50,250.0,0.0,250.0,88
4915,2024-09-02,4,201,12,300.0,0.0,300.0,88
4916,2024-09-02,4,202,9,450.0,0.0,450.0,88
4917,2024-09-02,5,101,91,273.0,0.0,273.0,145
4918,2024-09-02,5,102,83,415.0,8.3,406.7,145
4919,2024-09-02,5,201,15,375.0,0.0,375.0,145
4920,2024-09-02,5,202,22,1100.0,22.0,1078.0,145
4921,2024-09-03,1,101,72,216.0,0.0,216.0,106
4922,2024-09-03,1,102,66,330.0,0.0,330.0,106
4923,2024-09-03,1,201,12,300.0,6.0,294.0,106
4924,2024-09-03,1,202,13,650.0,0.0,650.0,106
4925,2024-09-03,2,101,65,195.0,9.75,185.25,96
4926,2024-09-03,2,102,61,305.0,0.0,305.0,96
4927,2024-09-03,2,201,10,250.0,0.0,250.0,96
4928,2024-09-03,2,202,14,700.0,0.0,700.0,96
4929,2024-09-03,3,101,65,195.0,0.0,195.0,112
4930,2024-09-03,3,102,75,375.0,0.0,375.0,112
4931,2024-09-03,3,201,30,750.0,0.0,750.0,112
4932,2024-09-03,3,202,14,700.0,0.0,700.0,112
4933,2024-09-03,4,101,33,99.0,0.0,99.0,61
4934,2024-09-03,4,102,30,150.0,0.0,150.0,61
4935,2024-09-03,4,201,6,150.0,7.5,142.5,61
4936,2024-09-03,4,202,9,450.0,0.0,450.0,61
4937,2024-09-03,5,101,106,318.0,15.9,302.1,144
4938,2024-09-03,5,102,101,505.0,0.0,505.0,144
4939,2024-09-03,5,201,14,350.0,17.5,332.5,144
4940,2024-09-03,5,202,32,1600.0,32.0,1568.0,144
4941,2024-09-04,1,101,55,165.0,0.0,165.0,86
4942,2024-09-04,1,102,32,160.0,0.0,160.0,86
4943,2024-09-04,1,201,14,350.0,0.0,350.0,86
4944,2024-09-04,1,202,15,750.0,37.5,712.5,86
4945,2024-09-04,2,101,57,171.0,3.42,167.58,93
4946,2024-09-04,2,102,53,265.0,0.0,265.0,93
4947,2024-09-04,2,201,10,250.0,0.0,250.0,93
4948,2024-09-04,2,202,5,250.0,0.0,250.0,93
4949,2024-09-04,3,101,84,252.0,0.0,252.0,122
4950,2024-09-04,3,102,81,405.0,0.0,405.0,122
4951,2024-09-04,3,201,15,375.0,0.0,375.0,122
4952,2024-09-04,3,202,23,1150.0,57.5,1092.5,122
4953,2024-09-04,4,101,63,189.0,0.0,189.0,117
4954,2024-09-04,4,102,71,355.0,0.0,355.0,117
4955,2024-09-04,4,201,16,400.0,8.0,392.0,117
4956,2024-09-04,4,202,19,950.0,0.0,950.0,117
4957,2024-09-04,5,101,71,213.0,0.0,213.0,121
4958,2024-09-04,5,102,78,390.0,19.5,370.5,121
4959,2024-09-04,5,201,16,400.0,0.0,400.0,121
4960,2024-09-04,5,202,19,950.0,0.0,950.0,121
4961,2024-09-05,1,101,51,153.0,0.0,153.0,100
4962,2024-09-05,1,102,59,295.0,5.9,289.1,100
4963,2024-09-05,1,201,15,375.0,0.0,375.0,100
4964,2024-09-05,1,202,6,300.0,0.0,300.0,100
4965,2024-09-05,2,101,68,204.0,0.0,204.0,98
4966,2024-09-05,2,102,59,295.0,0.0,295.0,98
4967,2024-09-05,2,201,16,400.0,0.0,400.0,98
4968,2024-09-05,2,202,11,550.0,11.0,539.0,98
4969,2024-09-05,3,101,70,210.0,0.0,210.0,107
4970,2024-09-05,3,102,78,390.0,7.8,382.2,107
4971,2024-09-05,3,201,15,375.0,0.0,375.0,107
4972,2024-09-05,3,202,20,1000.0,0.0,1000.0,107
4973,2024-09-05,4,101,59,177.0,3.54,173.46,87
4974,2024-09-05,4,102,56,280.0,0.0,280.0,87
4975,2024-09-05,4,201,10,250.0,0.0,250.0,87
4976,2024-09-05,4,202,8,400.0,8.0,392.0,87
4977,2024-09-05,5,101,84,252.0,0.0,252.0,131
4978,2024-09-05,5,102,81,405.0,8.1,396.9,131
4979,2024-09-05,5,201,17,425.0,8.5,416.5,131
4980,2024-09-05,5,202,17,850.0,17.0,833.0,131
4981,2024-09-06,1,101,49,147.0,0.0,147.0,91
4982,2024-09-06,1,102,51,255.0,12.75,242.25,91
4983,2024-09-06,1,201,8,200.0,0.0,200.0,91
4984,2024-09-06,1,202,13,650.0,0.0,650.0,91
4985,2024-09-06,2,101,41,123.0,2.46,120.54,84
4986,2024-09-06,2,102,63,315.0,0.0,315.0,84
4987,2024-09-06,2,201,15,375.0,7.5,367.5,84
4988,2024-09-06,2,202,10,500.0,0.0,500.0,84
4989,2024-09-06,3,101,99,297.0,0.0,297.0,138
4990,2024-09-06,3,102,99,495.0,0.0,495.0,138
4991,2024-09-06,3,201,22,550.0,0.0,550.0,138
4992,2024-09-06,3,202,20,1000.0,0.0,1000.0,138
4993,2024-09-06,4,101,64,192.0,3.84,188.16,99
4994,2024-09-06,4,102,49,245.0,4.9,240.1,99
4995,2024-09-06,4,201,8,200.0,0.0,200.0,99
4996,2024-09-06,4,202,13,650.0,0.0,650.0,99
4997,2024-09-06,5,101,70,210.0,0.0,210.0,125
4998,2024-09-06,5,102,91,455.0,0.0,455.0,125
4999,2024-09-06,5,201,21,525.0,0.0,525.0,125
5000,2024-09-06,5,202,24,1200.0,0.0,1200.0,125
5001,2024-09-07,1,101,66,198.0,0.0,198.0,116
5002,2024-09-07,1,102,80,400.0,0.0,400.0,116
5003,2024-09-07,1,201,14,350.0,7.0,343.0,116
5004,2024-09-07,1,202,19,950.0,0.0,950.0,116
5005,2024-09-07,2,101,82,246.0,0.0,246.0,120
5006,2024-09-07,2,102,66,330.0,0.0,330.0,120
5007,2024-09-07,2,201,16,400.0,0.0,400.0,120
5008,2024-09-07,2,202,14,700.0,0.0,700.0,120
5009,2024-09-07,3,101,109,327.0,0.0,327.0,183
5010,2024-09-07,3,102,114,570.0,0.0,570.0,183
5011,2024-09-07,3,201,27,675.0,0.0,675.0,183
5012,2024-09-07,3,202,21,1050.0,21.0,1029.0,183
5013,2024-09-07,4,101,55,165.0,0.0,165.0,100
5014,2024-09-07,4,102,54,270.0,0.0,270.0,100
5015,2024-09-07,4,201,14,350.0,7.0,343.0,100
5016,2024-09-07,4,202,10,500.0,10.0,490.0,100
5017,2024-09-07,5,101,115,345.0,0.0,345.0,164
5018,2024-09-07,5,102,130,650.0,13.0,637.0,164
5019,2024-09-07,5,201,23,575.0,0.0,575.0,164
5020,2024-09-07,5,202,25,1250.0,0.0,1250.0,164
